X_Coordinate(nm),Y_Coordinate(nm),Cr_Composition
2.7385,41.839,0.250555041425208
2.8454,41.835,0.208288357375365
2.9519,41.832,0.173090372384628
3.0582,41.828,0.145543614435755
3.1642,41.824,0.123551050269506
3.27,41.82,0.107515027299591
3.3755,41.815,0.0961087513825029
3.4807,41.81,0.0888381173957704
3.5857,41.806,0.0863161146053213
3.6905,41.801,0.0846236425142885
3.795,41.796,0.0845383143211583
3.8993,41.791,0.0843211317338894
4.0034,41.786,0.0875234635159649
4.1073,41.781,0.0877190500348713
4.2109,41.776,0.0870225706839636
4.3144,41.772,0.0866089740621254
4.4177,41.767,0.08735158752535
4.5209,41.762,0.0855964941153464
4.6238,41.758,0.0875970294876639
4.7267,41.754,0.0857075880718344
4.8294,41.749,0.084467819405104
4.9321,41.746,0.0836424833304405
5.0346,41.742,0.0808697940878505
5.1371,41.738,0.0822810263995917
5.2396,41.735,0.0834553954286228
5.342,41.732,0.0835310809185334
5.4445,41.73,0.0836965260642275
5.5469,41.727,0.0887630645685582
5.6494,41.725,0.0940722253337644
5.752,41.724,0.100970694479205
5.8546,41.722,0.109513290271625
5.9574,41.721,0.121801491905809
6.0603,41.721,0.142092291161703
6.1634,41.72,0.160177255421922
6.2666,41.72,0.187420181007511
6.3702,41.721,0.221575711423202
6.4741,41.721,0.262372900083589
6.5788,41.722,0.309913394919341
6.6854,41.722,0.366013093901937
6.7972,41.719,0.429582569280885
6.9206,41.704,0.495265922857887
7.0564,41.673,0.565245728670011
7.1986,41.635,0.636846262026295
7.3429,41.597,0.703579908258933
7.4881,41.562,0.766963618192103
7.6338,41.532,0.823909514223341
7.7796,41.507,0.874325376828918
7.9254,41.487,0.917675325789469
8.0712,41.47,0.953383313418718
8.217,41.457,0.979409471202637
8.3626,41.447,0.996756425597773
8.5081,41.438,1
8.6534,41.432,1
8.7987,41.426,1
8.9439,41.422,1
9.089,41.419,1
9.2341,41.416,1
9.3791,41.414,1
9.5241,41.413,1
9.6691,41.412,1
9.8141,41.411,1
9.9591,41.411,1
10.104,41.411,1
10.249,41.411,1
10.394,41.412,1
10.54,41.413,1
10.685,41.414,1
10.83,41.415,1
10.976,41.417,1
11.121,41.419,1
11.267,41.422,1
11.413,41.425,1
11.56,41.429,0.994679438168048
11.706,41.434,0.971305360063822
11.853,41.441,0.946085647992345
12,41.449,0.912310298038629
12.148,41.461,0.86783895900993
12.295,41.476,0.817522839797877
12.444,41.496,0.758803922334945
12.592,41.523,0.688318959636455
12.74,41.558,0.615463269159735
12.883,41.594,0.54028187254819
13.017,41.616,0.464885977302413
13.135,41.621,0.39315598524316
13.247,41.62,0.324883094705297
13.355,41.618,0.267386222155247
13.463,41.615,0.218151599797661
13.57,41.612,0.17704270414337
13.677,41.609,0.144127985405456
13.783,41.605,0.122445651774308
13.89,41.601,0.103614995881321
13.996,41.597,0.0921590246565681
14.102,41.593,0.084693683811908
14.208,41.589,0.0804021554200471
14.313,41.584,0.0794322084242848
14.419,41.579,0.0784825699831809
14.524,41.574,0.0792341975702856
14.629,41.569,0.0797689585093366
14.734,41.563,0.0802603985356625
14.838,41.557,0.0795922165062731
14.943,41.551,0.0836140219641407
15.047,41.545,0.082711935364847
15.151,41.539,0.0863404607543922
15.255,41.532,0.0867457916744602
15.359,41.525,0.0887183812642967
15.462,41.518,0.0874406933041184
15.565,41.511,0.0868609417728377
15.668,41.503,0.0873121437720424
15.771,41.496,0.0842213129288743
15.874,41.488,0.0818549513846242
15.976,41.48,0.0795800844183366
16.078,41.472,0.0773675264657712
16.18,41.464,0.0773718557196472
16.282,41.455,0.077590285597043
16.384,41.447,0.0835662340729318
16.485,41.438,0.0894505570076621
16.586,41.43,0.102576620571277
16.687,41.421,0.119880253916965
16.788,41.412,0.146051604271925
16.888,41.403,0.178317415060234
16.989,41.395,0.221347714169376
17.089,41.386,0.270762523102632
17.19,41.377,0.329187510196331
17.294,41.368,0.396933373404731
17.408,41.354,0.469220072078383
17.537,41.326,0.546812444483106
17.678,41.287,0.622512556606869
17.823,41.25,0.697465250507818
17.968,41.22,0.765063610046691
18.112,41.198,0.825124431746898
18.257,41.18,0.877212998206023
18.4,41.167,0.917855037359969
18.544,41.157,0.947900841458335
18.686,41.149,0.970622699143455
18.829,41.143,0.986611893187244
18.971,41.139,0.996348252861576
19.113,41.137,1
19.255,41.136,1
19.396,41.136,1
19.537,41.137,1
19.678,41.14,1
19.819,41.143,1
19.96,41.147,1
20.1,41.153,1
20.241,41.158,1
20.381,41.165,1
20.521,41.172,1
20.662,41.18,1
20.802,41.189,1
20.942,41.198,1
21.082,41.207,1
21.222,41.217,1
21.362,41.227,1
21.502,41.237,1
21.642,41.248,1
21.782,41.259,1
21.923,41.27,1
22.063,41.281,1
22.203,41.292,1
22.343,41.304,1
22.483,41.315,1
22.623,41.326,1
22.763,41.338,1
22.904,41.349,1
23.044,41.361,1
23.184,41.373,1
23.325,41.384,1
23.465,41.396,1
23.605,41.408,1
23.746,41.42,1
23.886,41.432,1
24.026,41.445,1
24.167,41.457,1
24.307,41.47,1
24.448,41.484,1
24.589,41.498,1
24.729,41.512,1
24.87,41.527,1
25.011,41.543,1
25.152,41.56,1
25.293,41.578,1
25.434,41.596,1
25.575,41.617,1
25.716,41.638,1
25.858,41.662,1
25.999,41.688,1
26.14,41.716,1
26.281,41.746,1
26.422,41.779,0.977965133876061
26.563,41.814,0.9459683165145
26.704,41.852,0.905552078486868
26.844,41.892,0.861128574090317
26.984,41.932,0.810654650250333
27.124,41.974,0.75783573129331
27.263,42.015,0.698860624535864
27.401,42.055,0.640918476642154
27.537,42.091,0.58083488166055
27.665,42.118,0.523455154973655
27.782,42.132,0.467906247086614
27.89,42.137,0.413510714673336
27.994,42.137,0.362924385840531
28.096,42.136,0.317318601724103
28.198,42.135,0.274484984873789
28.3,42.133,0.239361865189837
28.401,42.13,0.208780821753507
28.502,42.128,0.181414591440508
28.603,42.125,0.160418207753906
28.703,42.122,0.139792218325024
28.803,42.118,0.124999064072618
28.903,42.115,0.113154434311887
29.003,42.112,0.10739731565866
29.102,42.108,0.102157464649327
29.201,42.104,0.0972758041750334
29.3,42.1,0.0972469434587872
29.398,42.096,0.0972023990383627
29.497,42.092,0.0998334229219979
29.595,42.088,0.0999297327051031
29.693,42.084,0.102806380258103
29.79,42.079,0.104178670275274
29.888,42.075,0.106195426861905
29.985,42.071,0.106873146529181
30.082,42.067,0.106517563256235
30.178,42.062,0.106834227396089
30.275,42.058,0.10662611136007
30.371,42.054,0.106362175391213
30.468,42.05,0.103082582837553
30.564,42.046,0.104678072419885
30.659,42.042,0.10363939057959
30.755,42.038,0.103729045030658
30.851,42.034,0.107248419524839
30.946,42.031,0.110316102598898
31.041,42.027,0.116205586832103
31.137,42.024,0.123719327577746
31.232,42.02,0.134525116640116
31.327,42.017,0.149230290114679
31.422,42.014,0.167900826089231
31.517,42.012,0.190464576168736
31.612,42.009,0.218519022487404
31.707,42.007,0.250367244558361
31.802,42.004,0.288404936311912
31.898,42.001,0.333418949318801
31.995,41.998,0.384408137122938
32.096,41.993,0.436654117475294
32.207,41.982,0.496556804251929
32.33,41.96,0.556222369115777
32.461,41.931,0.618606762542122
32.595,41.898,0.680310339109343
32.731,41.863,0.740220241805376
32.867,41.829,0.792505971541111
33.004,41.795,0.843128838341636
33.14,41.763,0.887245342376224
33.277,41.732,0.923009927138419
33.415,41.703,0.95387662284758
33.552,41.676,0.978676383153456
33.69,41.653,0.999381172642269
33.827,41.632,1
33.965,41.613,1
34.103,41.597,1
34.24,41.583,1
34.378,41.571,1
34.515,41.562,1
34.653,41.554,1
34.79,41.547,1
34.927,41.542,1
35.064,41.537,1
35.201,41.534,1
35.338,41.532,1
35.475,41.531,1
35.612,41.53,1
35.748,41.53,1
35.885,41.531,1
36.021,41.532,1
36.158,41.534,1
36.294,41.536,1
36.43,41.539,1
36.566,41.542,1
36.702,41.545,1
36.838,41.549,1
36.974,41.553,1
37.11,41.558,1
37.245,41.563,1
37.381,41.569,1
37.516,41.574,1
37.651,41.581,1
37.786,41.588,1
37.921,41.595,1
38.056,41.603,1
38.19,41.611,1
38.325,41.62,1
38.459,41.63,1
38.593,41.641,1
38.726,41.652,1
38.86,41.665,1
38.993,41.678,1
39.126,41.693,1
39.258,41.708,1
39.39,41.725,1
39.522,41.743,1
39.653,41.762,1
39.784,41.782,1
39.914,41.802,1
40.044,41.824,1
40.173,41.846,1
40.301,41.869,1
40.429,41.891,1
40.556,41.914,1
40.683,41.937,1
40.809,41.959,0.994542066796361
40.934,41.981,0.986619314397707
41.059,42.003,0.979667912483213
41.183,42.024,0.971693522964665
41.306,42.044,0.963873529638649
41.429,42.063,0.954366994417237
41.552,42.082,0.945051135111265
41.673,42.1,0.933633929307715
41.795,42.117,0.923072862854083
41.915,42.133,0.912059095931838
42.036,42.149,0.902527258949853
42.155,42.164,0.89173983155587
42.275,42.178,0.877864688759221
42.394,42.192,0.867175053398122
42.512,42.204,0.857315929674749
42.631,42.216,0.846901932587887
42.749,42.227,0.838231633360235
42.866,42.236,0.833702844095373
42.984,42.245,0.829080271887591
43.102,42.253,0.828879847195719
43.219,42.26,0.831402048297456
43.337,42.265,0.835817674138837
43.455,42.269,0.84272612337336
43.573,42.272,0.850569116758604
43.692,42.273,0.858830552459977
43.811,42.273,0.867206064682944
43.93,42.271,0.878610327907258
44.05,42.268,0.888582504676913
44.17,42.263,0.900490066858521
44.291,42.256,0.912884065503369
44.412,42.247,0.92641731986408
44.534,42.236,0.938115485166917
44.656,42.224,0.950870189391141
44.779,42.21,0.963796435679832
44.902,42.194,0.972983637709344
45.026,42.176,0.9872170435979
45.15,42.157,0.999026345697013
45.275,42.136,1
45.401,42.113,1
45.527,42.089,1
45.653,42.064,1
45.78,42.038,1
45.908,42.011,1
46.036,41.983,1
46.164,41.955,1
46.293,41.927,1
46.423,41.899,1
46.553,41.872,1
46.683,41.845,1
46.814,41.819,1
46.945,41.793,1
47.076,41.769,1
47.208,41.745,1
47.339,41.723,1
47.472,41.701,1
47.604,41.68,1
47.736,41.661,1
47.869,41.642,1
48.001,41.623,1
48.134,41.606,1
48.267,41.588,1
48.4,41.572,1
48.533,41.556,1
48.666,41.539,1
48.799,41.524,1
48.933,41.508,1
49.066,41.492,1
49.199,41.477,1
49.333,41.461,1
49.466,41.445,1
49.599,41.428,1
49.733,41.411,1
49.866,41.393,1
50,41.375,1
0,41.5,1
0.1451,41.521,1
0.29052,41.542,1
0.43621,41.562,1
0.58218,41.582,1
0.7284,41.602,0.998462040729452
0.87487,41.624,0.977389697833884
1.0215,41.648,0.950291743800796
1.1684,41.674,0.913999624620758
1.3154,41.704,0.874250383579719
1.4623,41.738,0.826090302744314
1.6091,41.776,0.76920999544459
1.7553,41.818,0.710155916541329
1.9003,41.863,0.646410922073752
2.0418,41.904,0.578721046657472
2.1742,41.932,0.508231198970049
2.2938,41.941,0.440652707649447
2.4058,41.942,0.37754571629986
2.5148,41.941,0.318852923751414
2.6227,41.939,0.262881874457927
2.7302,41.936,0.217954007864549
2.8373,41.933,0.179511455018186
2.9442,41.929,0.148386085437125
3.0508,41.926,0.124430181531227
3.1571,41.922,0.10576666374709
3.2631,41.918,0.0928066947119033
3.3689,41.914,0.0839059093505867
3.4744,41.909,0.0790445740783109
3.5797,41.905,0.0784160891962383
3.6848,41.9,0.0782534014160912
3.7896,41.895,0.0795461924439306
3.8942,41.891,0.0809245513092095
3.9985,41.886,0.0853447310929615
4.1027,41.881,0.0867777213305032
4.2066,41.877,0.0873252928501097
4.3104,41.872,0.0879644003435108
4.414,41.868,0.0897647512207842
4.5174,41.863,0.088675954808138
4.6206,41.859,0.0911041221100025
4.7238,41.855,0.0891564456460367
4.8268,41.851,0.0879732942639132
4.9297,41.847,0.0868399009577385
5.0326,41.843,0.0833171507907148
5.1353,41.84,0.0837942309125718
5.2381,41.837,0.0838652078585152
5.3408,41.834,0.0826695743846095
5.4435,41.832,0.0814470502209146
5.5463,41.829,0.0846177498508741
5.6491,41.827,0.0881589619559645
5.7519,41.826,0.0928989429977418
5.8548,41.824,0.0987504501550617
5.9579,41.823,0.107743197965836
6.0611,41.822,0.124229221887123
6.1644,41.822,0.138692894676928
6.268,41.822,0.161626561137299
6.3717,41.822,0.191303639807867
6.4758,41.823,0.228045620396953
6.5804,41.824,0.271959823141571
6.6861,41.824,0.325350387761211
6.7947,41.824,0.387653881472204
6.9112,41.818,0.452851812391782
7.0413,41.795,0.524197170073314
7.1817,41.759,0.598266894953213
7.3262,41.72,0.668676468579683
7.472,41.684,0.736642091824002
7.6184,41.653,0.798402355544529
7.7649,41.628,0.853174814192115
7.9115,41.607,0.901514995687187
8.058,41.591,0.941360120382661
8.2044,41.577,0.970497027328077
8.3507,41.567,0.990468545774574
8.4968,41.559,1
8.6428,41.552,1
8.7887,41.547,1
8.9345,41.543,1
9.0802,41.54,1
9.2258,41.537,1
9.3714,41.536,1
9.5169,41.534,1
9.6625,41.533,1
9.808,41.533,1
9.9535,41.532,1
10.099,41.532,1
10.245,41.532,1
10.39,41.533,1
10.536,41.533,1
10.682,41.534,1
10.828,41.535,1
10.974,41.537,1
11.12,41.539,1
11.266,41.541,1
11.413,41.544,1
11.56,41.547,0.990704363701034
11.707,41.552,0.965490631924267
11.854,41.558,0.937987882154211
12.002,41.566,0.901459177272828
12.15,41.576,0.85355493798842
12.298,41.59,0.800057528017023
12.447,41.609,0.737884194610829
12.596,41.636,0.664419533394301
12.744,41.669,0.589168250729277
12.886,41.7,0.512497581186652
13.015,41.714,0.436268822096549
13.131,41.716,0.365254985160279
13.241,41.715,0.298561010110672
13.35,41.712,0.243657808365586
13.458,41.71,0.197922493953542
13.565,41.707,0.160604921675101
13.672,41.704,0.131718940269857
13.779,41.7,0.113543949112054
13.886,41.697,0.0980220361648562
13.993,41.693,0.0890739030211607
14.099,41.689,0.0837046382508293
14.205,41.685,0.0805894226869009
14.311,41.68,0.0801728194953186
14.417,41.675,0.079675096738739
14.522,41.67,0.0801149901482879
14.627,41.665,0.0802740651571911
14.732,41.66,0.0801578503610743
14.837,41.654,0.0790369300093048
14.942,41.649,0.0823575988820919
15.046,41.643,0.0809196401605134
15.151,41.636,0.0839484723870011
15.255,41.63,0.0842541282995397
15.359,41.623,0.086062393705636
15.463,41.616,0.0847116259849824
15.566,41.609,0.0841960575227738
15.669,41.602,0.0848260675578258
15.773,41.595,0.0818784335771858
15.875,41.587,0.0797363304617411
15.978,41.58,0.077575786977389
16.081,41.572,0.075375846333021
16.183,41.564,0.0749271397950258
16.285,41.556,0.0746917886290966
16.387,41.548,0.079657360359152
16.489,41.539,0.0844195966568499
16.59,41.531,0.0957118217335739
16.691,41.523,0.110911161753105
16.792,41.514,0.134148782645547
16.893,41.506,0.163445606724898
16.994,41.497,0.203126225794486
17.095,41.489,0.249716508238597
17.196,41.481,0.305661608341585
17.299,41.472,0.371325402325062
17.408,41.461,0.442568255428149
17.533,41.44,0.519923911918686
17.672,41.405,0.596256227995813
17.817,41.37,0.672745916738714
17.962,41.341,0.742618785848567
18.108,41.32,0.805322998843901
18.252,41.303,0.860165449284722
18.397,41.291,0.903486069753478
18.541,41.282,0.936159988113577
18.684,41.275,0.961137020814614
18.827,41.27,0.979116997228189
18.97,41.266,0.990555627884675
19.112,41.264,0.999031293292499
19.254,41.263,1
19.396,41.264,1
19.538,41.265,1
19.679,41.268,1
19.82,41.271,1
19.961,41.276,1
20.102,41.281,1
20.243,41.287,1
20.384,41.293,1
20.525,41.3,1
20.666,41.308,1
20.806,41.317,1
20.947,41.325,1
21.087,41.335,1
21.228,41.344,1
21.369,41.354,1
21.509,41.364,1
21.65,41.375,1
21.79,41.385,1
21.931,41.396,1
22.071,41.407,1
22.212,41.418,1
22.352,41.429,1
22.493,41.44,1
22.634,41.452,1
22.774,41.463,1
22.915,41.474,1
23.056,41.486,1
23.197,41.497,1
23.337,41.509,1
23.478,41.52,1
23.619,41.532,1
23.76,41.544,1
23.901,41.556,1
24.042,41.568,1
24.183,41.581,1
24.324,41.594,1
24.465,41.607,1
24.606,41.621,1
24.748,41.635,1
24.889,41.65,1
25.03,41.666,1
25.172,41.682,1
25.314,41.7,1
25.455,41.718,1
25.597,41.739,1
25.739,41.76,1
25.881,41.784,1
26.023,41.81,1
26.165,41.838,1
26.307,41.869,0.988808149281543
26.449,41.902,0.959318134260198
26.591,41.939,0.921437200200792
26.732,41.977,0.875294902915247
26.873,42.018,0.824732627527707
27.014,42.06,0.76834851344669
27.155,42.103,0.710464996554527
27.294,42.145,0.647564093018986
27.431,42.184,0.586967897015829
27.562,42.215,0.525613668695072
27.681,42.231,0.468504782575093
27.79,42.237,0.414302567295609
27.895,42.238,0.36218278685254
27.998,42.238,0.314553272147814
28.1,42.236,0.273119656579519
28.202,42.235,0.23445624542276
28.303,42.233,0.203645716490296
28.405,42.231,0.177354305230718
28.505,42.228,0.154301411005646
28.606,42.226,0.137222124160156
28.707,42.223,0.120392273605728
28.807,42.22,0.108818461225353
28.907,42.217,0.0998192443443842
29.006,42.214,0.0966780789972743
29.106,42.21,0.0935944466300339
29.205,42.207,0.0902705763032089
29.304,42.203,0.0917134516658459
29.403,42.199,0.092994473630986
29.501,42.196,0.0964321493602817
29.599,42.192,0.0973906306368072
29.697,42.188,0.100928357790547
29.795,42.184,0.102804383723064
29.892,42.18,0.10526043108087
29.99,42.176,0.106044259784623
30.087,42.172,0.10570172028652
30.184,42.168,0.106198917181096
30.28,42.164,0.105651629449158
30.377,42.16,0.10523431409439
30.473,42.156,0.101458681100523
30.569,42.152,0.102505859482387
30.665,42.149,0.100788919866504
30.761,42.145,0.099680532476278
30.857,42.141,0.101746321320824
30.953,42.138,0.102829548830506
31.048,42.134,0.106718779730553
31.144,42.131,0.110844041280227
31.239,42.128,0.118041268936562
31.334,42.125,0.128612913743958
31.429,42.122,0.142306333457182
31.525,42.12,0.1596514461471
31.62,42.117,0.182197575433999
31.715,42.115,0.208305923861117
31.81,42.112,0.240982535760685
31.906,42.11,0.280966770375142
32.002,42.108,0.32836043609517
32.1,42.105,0.3779277024352
32.202,42.1,0.436196700708924
32.314,42.088,0.496167900594108
32.439,42.064,0.560350622543665
32.572,42.033,0.624960176565715
32.708,41.998,0.689264961509122
32.845,41.963,0.747046602043169
32.982,41.927,0.803455305830056
33.12,41.894,0.853829255327503
33.258,41.861,0.89573615062179
33.396,41.832,0.931723637717827
33.534,41.804,0.961386847557547
33.673,41.78,0.986209007203677
33.811,41.758,1
33.95,41.739,1
34.088,41.723,1
34.227,41.709,1
34.365,41.697,1
34.503,41.687,1
34.641,41.679,1
34.779,41.672,1
34.917,41.667,1
35.055,41.663,1
35.193,41.66,1
35.33,41.657,1
35.468,41.656,1
35.605,41.656,1
35.743,41.656,1
35.88,41.656,1
36.017,41.657,1
36.154,41.659,1
36.291,41.661,1
36.428,41.664,1
36.565,41.667,1
36.701,41.671,1
36.838,41.674,1
36.974,41.679,1
37.11,41.683,1
37.246,41.688,1
37.382,41.694,1
37.518,41.7,1
37.654,41.706,1
37.79,41.713,1
37.925,41.721,1
38.06,41.729,1
38.195,41.737,1
38.33,41.746,1
38.465,41.756,1
38.599,41.767,1
38.734,41.779,1
38.868,41.792,1
39.001,41.806,1
39.135,41.821,1
39.268,41.837,1
39.4,41.854,1
39.533,41.873,1
39.664,41.892,1
39.796,41.913,1
39.926,41.935,1
40.057,41.958,1
40.186,41.981,1
40.315,42.005,1
40.443,42.029,1
40.571,42.053,1
40.698,42.077,0.989434684697863
40.824,42.1,0.980646987257553
40.949,42.123,0.968926607722316
41.074,42.145,0.95871958856275
41.198,42.167,0.94671843846643
41.322,42.188,0.935033127898904
41.445,42.208,0.921608783191896
41.567,42.227,0.90864980949864
41.689,42.246,0.893636638223648
41.81,42.263,0.880035120576709
41.93,42.28,0.86580337669114
42.05,42.296,0.853596028918566
42.169,42.312,0.840675336065838
42.287,42.326,0.824703274827655
42.405,42.339,0.812538606461506
42.522,42.352,0.801338630329327
42.639,42.364,0.79002774393572
42.755,42.375,0.780771664418275
42.871,42.384,0.775810401017246
42.987,42.393,0.77101995804929
43.103,42.401,0.770907165217327
43.219,42.407,0.773412931346684
43.335,42.413,0.77826574874865
43.451,42.416,0.786093202636396
43.568,42.419,0.794880977301366
43.685,42.42,0.804614964654061
43.802,42.419,0.814868189013432
43.92,42.417,0.828367655594849
44.039,42.413,0.841391292898248
44.158,42.407,0.856289532652769
44.278,42.4,0.871813472300961
44.399,42.39,0.888792235868436
44.52,42.379,0.904021798958327
44.642,42.366,0.920321618687342
44.765,42.352,0.937059616742301
44.888,42.335,0.949696073768743
45.012,42.316,0.967010433744003
45.136,42.296,0.981888410679637
45.261,42.275,0.992339738737487
45.387,42.251,1
45.513,42.226,1
45.639,42.2,1
45.767,42.173,1
45.894,42.146,1
46.023,42.117,1
46.152,42.088,1
46.281,42.059,1
46.411,42.03,1
46.541,42.002,1
46.672,41.974,1
46.803,41.947,1
46.935,41.921,1
47.066,41.896,1
47.198,41.872,1
47.331,41.85,1
47.463,41.828,1
47.596,41.807,1
47.729,41.787,1
47.862,41.768,1
47.995,41.749,1
48.128,41.732,1
48.262,41.714,1
48.395,41.698,1
48.529,41.681,1
48.662,41.665,1
48.796,41.65,1
48.929,41.634,1
49.063,41.618,1
49.197,41.602,1
49.331,41.586,1
49.464,41.57,1
49.598,41.554,1
49.732,41.537,1
49.866,41.519,1
50,41.5,1
0,41.625,1
0.14567,41.645,1
