time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
1251.46484375,72849.416322589,1105.61731015,15141,48,160801,7.8125,256.31928467098
1255.37109375,73038.442136436,1105.5742844377,15288,39,160801,3.90625,256.31442314848
1259.27734375,73162.981495401,1105.5336613717,15383,41,160801,3.90625,256.3097172753
1263.18359375,73285.173143694,1105.495431035,15475,38,160801,3.90625,256.30526274318
1267.08984375,73413.048953699,1105.4597574435,15565,36,160801,3.90625,256.30109056877
1270.99609375,73531.986414967,1105.4268642049,15651,32,160801,3.90625,256.29729277089
1274.90234375,73650.73793131,1105.3969981444,15735,30,160801,3.90625,256.29387244128
1278.80859375,73765.401155082,1105.370408155,15818,29,160801,3.90625,256.29087379015
1282.71484375,73885.336303565,1105.3473241219,15902,30,160801,3.90625,256.28840649616
1290.52734375,73956.462894463,1105.3142874431,15953,49,160801,7.8125,256.28542500024
1306.15234375,74030.139601657,1105.302432491,16006,49,160801,15.625,256.29056730985
1313.96484375,74184.757151353,1105.3041087234,16183,39,160801,7.8125,256.29680992512
1321.77734375,74309.607533566,1105.3031387116,16273,34,160801,7.8125,256.30300368349
1329.58984375,74440.41421479,1105.2886882833,16373,44,160801,7.8125,256.30759480844
1337.40234375,74573.640284421,1105.2533820475,16475,46,160801,7.8125,256.3094363748
1341.30859375,74754.614106449,1105.226064475,16615,32,160801,3.90625,256.30915563418
1345.21484375,74878.985713295,1105.1932204803,16709,40,160801,3.90625,256.30799680903
1349.12109375,75004.514217325,1105.1545628372,16804,41,160801,3.90625,256.30600448799
1353.02734375,75132.411113487,1105.1101463401,16901,43,160801,3.90625,256.3032984397
1356.93359375,75261.895693375,1105.0601828768,17000,45,160801,3.90625,256.29997363704
1364.74609375,75330.192911939,1104.9441522274,17051,49,160801,7.8125,256.29131775177
1372.55859375,75463.911306914,1104.809549293,17151,45,160801,7.8125,256.28078245387
1388.18359375,75528.51590468,1104.4970574918,17200,46,160801,15.625,256.25450330411
1395.99609375,75673.966236379,1104.3314208934,17337,46,160801,7.8125,256.24092684239
1403.80859375,75800.477471669,1104.1632109659,17433,41,160801,7.8125,256.22665652016
1411.62109375,75933.556710072,1103.9929754184,17535,47,160801,7.8125,256.21188899382
1427.24609375,76003.234572355,1103.6410620076,17584,46,160801,15.625,256.17960184369
1435.05859375,76147.215361986,1103.473056502,17717,43,160801,7.8125,256.16490786242
1442.87109375,76280.56626947,1103.3049616995,17818,46,160801,7.8125,256.14947529979
1450.68359375,76411.940961698,1103.1278044109,17917,44,160801,7.8125,256.13310773854
1458.49609375,76548.81516619,1102.9277928494,18021,49,160801,7.8125,256.11463267246
1466.30859375,76685.557576993,1102.6832600434,18125,49,160801,7.8125,256.09252802022
1474.12109375,76815.177102726,1102.3647159069,18224,44,160801,7.8125,256.06468545758
1481.93359375,76947.762201203,1101.9513757415,18326,47,160801,7.8125,256.03283014785
1489.74609375,77075.183377428,1101.5338043574,18423,42,160801,7.8125,256.03082326037
1497.55859375,77199.915046049,1101.4329347775,18519,41,160801,7.8125,256.11681641932
1505.37109375,77330.77491377,1101.6893398987,18618,45,160801,7.8125,256.18536680881
1509.27734375,77528.794922145,1101.8709428209,18769,45,160801,3.90625,256.20864572663
1513.18359375,77644.730430034,1102.0650456723,18857,34,160801,3.90625,256.22848486549
1517.08984375,77770.480279949,1102.2609928186,18953,42,160801,3.90625,256.24631891826
1524.90234375,77840.173433784,1102.6252653062,19005,50,160801,7.8125,256.27718713326
1528.80859375,78028.613197936,1102.7915304099,19149,37,160801,3.90625,256.29054499272
1532.71484375,78142.873216086,1102.9427246529,19235,32,160801,3.90625,256.30236814738
1540.52734375,78206.487637803,1103.1828722073,19283,46,160801,7.8125,256.32108145705
1548.33984375,78333.370765957,1103.3544420155,19380,42,160801,7.8125,256.33406119501
1552.24609375,78508.457175947,1103.4213700697,19515,28,160801,3.90625,256.33896586641
1560.05859375,78567.499031727,1103.5045958395,19559,42,160801,7.8125,256.34453422215
1575.68359375,78632.438297434,1103.5250425731,19609,47,160801,15.625,256.34345520452
1591.30859375,78710.922643639,1103.4501622682,19705,45,160801,15.625,256.33480983753
1599.12109375,78851.37163995,1103.3948762753,19877,35,160801,7.8125,256.32936585509
1606.93359375,78968.080725357,1103.3270976189,19966,34,160801,7.8125,256.32267961168
1614.74609375,79082.173986001,1103.2468418533,20054,33,160801,7.8125,256.31494387066
1622.55859375,79197.750003498,1103.1540238147,20143,33,160801,7.8125,256.30603902591
1638.18359375,79256.154742231,1102.9123283633,20189,42,160801,15.625,256.28201816812
1645.99609375,79373.450101137,1102.769176881,20309,27,160801,7.8125,256.26783520187
1653.80859375,79479.421824985,1102.5982761453,20392,27,160801,7.8125,256.25009944845
1661.62109375,79597.401457715,1102.3851011767,20481,34,160801,7.8125,256.22719762256
1669.43359375,79719.791223439,1102.1084697328,20574,38,160801,7.8125,256.19661299227
1673.33984375,79900.190945163,1101.9429884564,20711,30,160801,3.90625,256.17822975155
1677.24609375,80013.014776556,1101.7520307415,20797,32,160801,3.90625,256.15682104726
1681.15234375,80122.878650364,1101.5327601072,20880,29,160801,3.90625,256.13231266716
1685.05859375,80235.18295479,1101.2862107303,20966,32,160801,3.90625,256.10570250459
